Content-Container(e1,e2)	This experiment is performed with an <e1> aqueous solution </e1> of a strong acid inside a <e2> flask </e2>.
Cause-Effect(e1,e2)	The <e1> movie </e1> gives the inaccurate <e2> impression </e2> that the Apaches all surrendered.
Other	Saunders felt a resurgence of the <e1> panic </e1> from this <e2> morning </e2> when he'd regained consciousness in the minefield.
Product-Producer(e2,e1)	The <e1> aristocracy </e1> composed the <e2> laws </e2>, regulated the monetary system and banks, enforced justice, and often controlled prices, wages, and other economic transactions.
Entity-Origin(e1,e2)	The first <e1> quote </e1> is from the Ginger Meggs <e2> cartoon </e2>.
Other	Learning to change your vehicle's <e1> engine </e1> <e2> oil </e2> saves you time and money.
Product-Producer(e2,e1)	The same <e1> company </e1> also makes a good coffee <e2> substitute </e2> called Bambu which is made from organic chicory combined with figs, cereals and acorns to the original recope of the late Swiss nature doctor and founder of the company, Alfred Vogel.
Instrument-Agency(e2,e1)	She spread a cream wax, applied strips (the <e1> spa </e1> uses a stripless <e2> wax </e2> for the bikini), and removed them with such agility that we barely flinched.
Entity-Origin(e1,e2)	He put on a gold pointed hat and read out <e1> jokes </e1> from the <e2> crackers </e2>.
Instrument-Agency(e1,e2)	Just as the <e1> net </e1> enables the <e2> fisherman </e2> to catch many fish in one go, the pattern was favored by the samurai as it symbolized victory over many opponents at one time.
Instrument-Agency(e1,e2)	The <e1> drill </e1> enables the <e2> dentist </e2> to accomplish these procedures quickly and reduces the trauma to oral tissues.
Instrument-Agency(e1,e2)	They chose samples and prepared them for viewing with the <e1> electron </e1> <e2> microscope </e2>.
Content-Container(e2,e1)	The other contents of the <e1> suitcase </e1> included <e2> gym shoes </e2>, dirty sweat socks, Limburger cheese, scented oils, and a severely poop stained Armani suit.
Component-Whole(e2,e1)	A <e1> house </e1> that contains a minimum of three <e2> bedrooms </e2> and a maximum of seven bedrooms to include the proprietor's bedroom is considered to be a "B&B" (a Town or Country Home or a Farmhouse).
Instrument-Agency(e2,e1)	The fascinating aspect of therapeutic riding is that the <e1> rider </e1> sitting astride a <e2> horse </e2> walking establishes what is a perfect walking gait for the human.
Other	The <e1> soy milk </e1> makes a great coffee <e2> creamer </e2> (and with whatever else you can cook it).
Cause-Effect(e2,e1)	Thailand has been bracing itself for a <e1> downturn </e1> in the wake of the <e2> bombs </e2>, especially in the tourist sector.
Other	Literary criticism is the study of literature by means of a microscopic knowledge of the language in which a book is written, of its <e1> growth </e1> from various <e2> roots </e2>, of its stages of development and the factors influencing them, of its condition in the period of this particular composition, of the writer's idiosyncrasies of thought and style in his ripening periods, of the general history and literature of his race, and of the special characteristics of his age and of his contemporary writers.
Content-Container(e2,e1)	Among the contents of the <e1> vessel </e1> were a set of carpenter's <e2> tools </e2>, several large storage jars, ceramic utensils, ropes and remnants of food, as well as a heavy load of ballast stones.
Other	The <e1> ringtone </e1> makes the <e2> telecommunicator </e2>.
Instrument-Agency(e2,e1)	Construction <e1> workers </e1> utilized a <e2> crane </e2> to assist in bringing roofing materials up to the top.
Cause-Effect(e2,e1)	The <e1> spiciness </e1> comes from small capsaicin <e2> glands </e2> located between the pepper's outside skin and the white ribs inside.
Cause-Effect(e2,e1)	In one day, the Red Crescent treated more than 50 injuries - mainly broken bones caused by <e1> panic </e1> from <e2> aftershocks </e2>.
Other	American <e1> sports </e1> are played with the <e2> hands </e2>.
Instrument-Agency(e2,e1)	The <e1> climber </e1> had a <e2> hook </e2> in each hand.
Other	Japanese commuters look at a <e1> clock </e1> inside a Tokyo <e2> train station </e2>.
Content-Container(e1,e2)	The <e1> bomb </e1> was contained in a <e2> suitcase </e2> and was planted by two men.
Component-Whole(e1,e2)	I am installing lights under the <e1> cabinets </e1> in my <e2> kitchen </e2>.
Product-Producer(e2,e1)	The <e1> implementor </e1> makes the <e2> decision </e2>, not the protocol.
Other	He mounts the photo on a <e1> material </e1> that contains <e2> acid </e2>, so that the paper absorbs the acid which in turn attacks the photo itself.
Component-Whole(e2,e1)	The <e1> commander </e1> sawed logs with his <e2> neck </e2> hanging radically from one medieval arm while his feet hung three feet above the hardwood floor on the other side.
Cause-Effect(e2,e1)	In the most common form of such an attack, called ischemic stroke, the <e1> blockage </e1> comes from a blood <e2> clot </e2> that develops in one of the brain's blood vessels.
Instrument-Agency(e2,e1)	The <e1> diener </e1> takes a large <e2> scalpel </e2> and makes the incision in the trunk.
Product-Producer(e2,e1)	As for camera/lens info, the <e1> photographer </e1> made the <e2> picture </e2>, not the camera.
Cause-Effect(e2,e1)	The report links conditions in some of the worst affected localities and the likelihood that dire poverty - combined with despair and <e1> outrage </e1> over rampant <e2> corruption </e2>, repressive policies, and governments' failure to address local needs - could lead to outbreaks of localised unrest with the potential to spread into a wider regional conflict.
Other	Everybody in the region experienced the <e1> tremors </e1> after <e2> midnight </e2>.
Other	A <e1> thermostat </e1> keeps the <e2> water </e2> at the requested temperature.
Product-Producer(e2,e1)	In response to the problem, the <e1> assembly </e1> composed the following <e2> statement </e2>.
Component-Whole(e2,e1)	The <e1> morning session </e1> contains a <e2> tutorial </e2> that aims to address the basic issues necessary for a better understanding of this complicated topic.
Cause-Effect(e2,e1)	The troubled company is still feeling <e1> aftershocks </e1> after its devastating <e2> withdrawal </e2> of the pain medication Vioxx six months ago.
Entity-Origin(e1,e2)	The company's storage <e1> strategy </e1> is derived from customer's <e2> needs </e2>.
Component-Whole(e2,e1)	Like many recipes for stuffing, the original <e1> recipe </e1> contained <e2> apples </e2>, but as apples are a higher carb fruit, I have substituted cranberries which have the dual effect of making the stuffing lower carb than the regular recipe and also adding a little extra seasonal color and flavor.
Cause-Effect(e2,e1)	Energy <e1> expenditure </e1> through physical <e2> activity </e2> is a key component in the prevention and treatment of overweight and obesity.
Content-Container(e2,e1)	Among the additional contents of the <e1> box </e1> were a <e2> controller </e2>, an audio/video connector, a plug, and quite a few manuals and booklets.
Other	The <e1> artist </e1> who originally made the <e2> song </e2> popular is listed for reference only.
Entity-Origin(e1,e2)	Under the circumstance that the <e1> wife </e1> comes from a wealthy <e2> family </e2>, her dissatisfactions with her marriage may make her seem like a spoiled brat.
Component-Whole(e2,e1)	The <e1> video </e1> contains a <e2> clip </e2> from the movie.
Instrument-Agency(e2,e1)	Originally, the typewriter sales companies sold the <e1> typist </e1> with the <e2> typewriter </e2>.
Entity-Origin(e1,e2)	Your garden does well with either of these soils since these <e1> soils </e1> come from a reputable <e2> dealer </e2>.
Other	The quartz sample <e1> tube </e1> with polyradical residue was cut with diamond <e2> knife </e2> to the size that fit into the Teflon digestion vessel.
Other	Clinton Portis, who missed last week's game against Dallas because of a shoulder <e1> injury </e1> from the <e2> preseason </e2>, rushed for 86 yards on 16 attempts to become the fifth-fastest player to reach the 6,000-yard mark in his career.
Component-Whole(e1,e2)	The <e1> batteries </e1> are kept in a <e2> phone </e2>.
Cause-Effect(e1,e2)	The <e1> cathode </e1> emits <e2> electrons </e2>.
Cause-Effect(e1,e2)	The <e1> product </e1> emits <e2> radiation </e2>.
Other	They put <e1> wine </e1> in the exact <e2> context </e2> it needs to be kept in - not so bloody serious.
Component-Whole(e2,e1)	The lower portion of the <e1> building </e1> contained hundreds of <e2> storage rooms </e2>.
Cause-Effect(e2,e1)	<e1> Infection </e1> starts with manual <e2> execution </e2> of the binary.
Instrument-Agency(e2,e1)	Like a <e1> carpenter </e1> wielding an <e2> axe </e2> to make furniture, the hacker does good things with his skills.
Cause-Effect(e1,e2)	The <e1> construction </e1> gives a <e2> refinement </e2> of Nori's argument in the case of a self-product of a curve.
Product-Producer(e2,e1)	The architect created the beautiful division of the space and the exact proportions, the <e1> sculptor </e1> produced the anatomically correct <e2> figures </e2>, and the painter knew how to blend forms and colours into perfect harmony.
Other	<e1> Picric acid </e1> is kept in an <e2> aqueous solution </e2>, which makes it suitable and safe to handle.
Instrument-Agency(e1,e2)	Hoover is also notable for an extremely unusual <e1> vacuum </e1> <e2> cleaner </e2>, the Hoover Constellation, which is canister type but lacks wheels.
Entity-Origin(e2,e1)	Although the <e1> goats </e1> were farmed for their <e2> fibre </e2> from early times it was not until the 16th century that export of the goats was permitted.
Other	The big <e1> savings </e1> is coming from the <e2> hardware side </e2>.
Product-Producer(e2,e1)	After the <e1> panel </e1> makes a <e2> recommendation </e2>, OraSure said it likely will formally apply to sell the test over-the-counter.
Instrument-Agency(e1,e2)	A <e1> juicer </e1> is a utensil used for <e2> squeezing </e2> juice from fruit.
Content-Container(e2,e1)	The <e1> kitchen </e1> contains basic items such as <e2> salt </e2>, pepper and olive oil.
Other	Examples include the <e1> exclusion </e1> of certain benefits from funding <e2> standards </e2> and the exclusion of entire plans from certain funding requirements.
Other	When he was back he noticed that he had locked the <e1> keys </e1> inside the <e2> car </e2>.
Other	The <e1> collaboration </e1> produced the PUMP(Pittsburg urban mathematics program) <e2> curriculum </e2>, which focuses on mathematical analyses of real-world situations, the use of computational tools, and on making algebra accessible to all students.
Other	The only <e1> change </e1> is from the energy company's <e2> end </e2>, where their section of the gas or electricity infrastructure is now supplying an extra home.
Component-Whole(e1,e2)	A high voltage coupling capacitor is added at the input as well as a small <e1> hole </e1> in the <e2> metal box </e2> in order to provide screwdriver adjustment to the gain control potentiometer.
Other	A <e1> potato </e1> <e2> peeler </e2> is a metal blade attached to a metal, plastic or wooden handle that is used for peeling vegetables, usually potatoes.
Other	A pool with a sand <e1> beach </e1> is located inside the <e2> cave </e2>.
Other	The third <e1> observation </e1> was made with the Echellette <e2> spectrograph </e2>.
Other	For projects submitted at national level, the <e1> volunteer </e1> is sent by a <e2> organization </e2> legally established in his/her country of residence.
Other	In zen, there is a strong relationship between <e1> work </e1> and <e2> food </e2>, for the former begets the latter.
Entity-Origin(e1,e2)	Different from the curry source, chicken <e1> bouillon </e1> is mainly distilled from <e2> chicken </e2>.
Component-Whole(e2,e1)	The original Waldorf <e1> salad </e1>, created at New York's Waldorf Astoria Hotel in the 1890s, contained only <e2> apples </e2>, mayonnaise, and celery.
Cause-Effect(e2,e1)	There were the years of constant fatigue and shortness of breath, the heart attack at age 11, the <e1> collapse </e1> from <e2> exhaustion </e2> on her high school graduation night.
Other	The commission merely implements the contracts, shielding the major party <e1> candidates </e1> from public <e2> criticism </e2>.
Message-Topic(e2,e1)	The Board selected a list of expenditure reduction and revenue <e1> increase </e1> from the <e2> list </e2> attached to staff report.
Component-Whole(e2,e1)	The contents of the <e1> memorandum </e1> included <e2> stigmatizing statements </e2> about Cannon.
Instrument-Agency(e2,e1)	The PRI <e1> government </e1> crushed a burgeoning student movement with <e2> gunfire </e2> that killed scores of peaceful demonstrators.
Other	And because of a last minute <e1> collapse </e1> from <e2> top </e2> to bottom - what would be and should be a perfect season to this point is just another year.
Other	The surrounding <e1> region </e1> is farmed for its <e2> fertility </e2>.
Other	Peterson worked as a <e1> fertilizer </e1> <e2> salesman </e2> before his arrest.
Other	<e1> Surgery </e1> after radiation <e2> chemotherapy </e2> is an effective local treatment, which is able to significantly increase local tumor control compared to radiation chemotherapy only.
Cause-Effect(e2,e1)	The pipeline had to face the following main concerns from opposition: disturbance of animal migration patterns, environmental <e1> damage </e1> from <e2> spills </e2>, geological concerns and the Alaskan permafrost.
Member-Collection(e2,e1)	The <e1> collection </e1> contained <e2> books </e2>, magazines, journals, and newspapers.
Entity-Origin(e1,e2)	<e1> Agarwood </e1>, the world's most valuable incense, is produced by the <e2> aquilaria tree </e2>, found in tropical rainforests, and has been used for centuries as incense and in traditional medicine.
Product-Producer(e1,e2)	So the inscription didn't name the <e1> pistol </e1>'s <e2> maker </e2>, or the artist who decorated it, or the year it was made.
Entity-Origin(e1,e2)	The following <e1> excerpt </e1> is from the self help psychology <e2> book </e2>, Be Your Own Therapist.
Content-Container(e2,e1)	Among the contents of the <e1> bag </e1> were a <e2> diamond ring </e2> worth $2000 and a watch worth $500.
Component-Whole(e2,e1)	A <e1> dining room </e1> that contains direct <e2> access </e2> from the kitchen is the most practical, unless the room will exist for fluff purposes only.
Other	A <e1> therapist </e1> helps the <e2> patient </e2> to understand himself or herself better.
Cause-Effect(e2,e1)	<e1> Dehydration </e1> from fluid <e2> loss </e2> is the only major problem the virus causes, most often in the elderly.
Product-Producer(e1,e2)	When the <e1> request </e1> comes from a private <e2> company </e2>, there's no law that requires them to provide a disclosure notice.
Product-Producer(e1,e2)	Sharp, as a <e1> handset </e1> <e2> maker </e2>, produces panels for a possible competitor.
Cause-Effect(e1,e2)	<e1> Yoga </e1> is fantastic for increased <e2> flexibility </e2>, which is great for cross-training with all the other programs we offer.
Cause-Effect(e2,e1)	The <e1> electricity </e1> is produced by 440 nuclear <e2> reactors </e2> in 31 countries.
Product-Producer(e2,e1)	Outraged, upon his release and return to England, the <e1> artist </e1> produced the virulently anti-French <e2> painting </e2> based on his experience there.
Entity-Origin(e1,e2)	Interspersed in the design are <e1> patterns </e1> derived from a variety of <e2> textiles </e2>.
Other	A <e1> mediator </e1> assists the <e2> parties </e2> in finding their own answers for the problems before them by encouraging constructive communications, keeping the parties focused on settlement alternatives, offering information and suggestions as needed, and building the foundation for improved relations between the parties.
Other	This year's newest attractions include a dedicated music zone which takes you on a musical journey around the world and gives you a chance to experience musical <e1> ecstasy </e1> from different <e2> cultures </e2>.
Component-Whole(e1,e2)	The <e1> heater </e1> inside the <e2> car </e2> consumed gasoline.
Instrument-Agency(e2,e1)	The defendant and I flinched when the <e1> judge </e1> pounded his <e2> gavel </e2>.
Cause-Effect(e1,e2)	He was a <e1> trouble </e1> <e2> maker </e2> then, a leader in SDS, and a trouble maker he remains.
Other	The <e1> driver </e1> was trapped inside the <e2> car </e2>, which landed upside down, and died while emergency crews were preparing to transport him to a local hospital.
Entity-Destination(e1,e2)	In the lineup, the police literally put the <e1> defendant </e1> in a <e2> line </e2> with other people to see if the victim or witness can identify anyone in the line as having participated in a crime.
Instrument-Agency(e1,e2)	The test is made by inserting the end of a <e1> jimmy </e1> or other <e2> burglar </e2>'s tool and endeavouring to produce impressions similar to those which have been found on doors or windows.
Other	Since the <e1> evacuation </e1> was after normal <e2> business hours </e2>, the on-duty Security Officer and maintenance personnel were responsible for the notification and evacuation of occupants of all buildings.
Other	The controlled environment <e1> facility </e1> is for <e2> growth </e2> of experimental material only.
Other	The <e1> materials </e1> were produced by <e2> mixing </e2> the constituents and processing them through a press/sinter cycle to produce a consolidated material.
Other	The hotel is in the style of a <e1> country </e1> <e2> lodge </e2> and only has 18 rooms.
Instrument-Agency(e1,e2)	The <e1> microwave </e1> <e2> oven </e2> is one of the great inventions of the 20th century.
Entity-Origin(e2,e1)	Some of the <e1> land </e1> was farmed for <e2> coffee </e2> in the past, but it is now mostly native vegetation (with some emergent trees).
Product-Producer(e1,e2)	The satisfaction was complete - please find below a <e1> statement </e1> from the <e2> producer </e2>.
Cause-Effect(e2,e1)	In summer 2000, an Adventist church in Polotsk, Vitebsk Region, was damaged by a <e1> fire </e1> started with <e2> flammable liquids </e2>.
Component-Whole(e1,e2)	The <e1> jelly </e1> inside a <e2> doughnut </e2> is scalding while the pastry is only warm.
Cause-Effect(e2,e1)	The film also features documentary like segments about fishing and about the <e1> evacuation </e1> after the <e2> eruption </e2> of the volcano.
Cause-Effect(e2,e1)	The voltage swing obtainable across the load is greater than the output voltage <e1> swing </e1> obtainable from the <e2> amplifier </e2> alone, thus the efficiency of the amplifier system and power handling capacity of the system are improved.
Other	This was the signal for dozens of others to do the same and the <e1> noise </e1> inside the <e2> car </e2> was quite something.
Instrument-Agency(e2,e1)	During a dribble the <e1> dribbler </e1> keeps the <e2> ball </e2> on the side of his body that is away from the defender.
Other	In 1871, nearly 60 percent of the Italian <e1> population </e1> farmed for a <e2> living </e2>, attempting to eke out an existence from arid land that often was not their own.
Product-Producer(e1,e2)	Another good example of the importance of hormonal balance in the body is the <e1> growth hormone </e1> produced by the <e2> pituitary gland </e2>.
Instrument-Agency(e2,e1)	The <e1> astronauts </e1> used the orbiter boom sensor <e2> system </e2> mounted on the end of the shuttle's robotic arm.
Component-Whole(e1,e2)	There are four <e1> caverns </e1> located inside the <e2> cave </e2> with the tunnel heading west being the largest.
Other	<e1> Cooperation </e1> through physical <e2> activity </e2> promotes important life skills.
Component-Whole(e1,e2)	Tapestries of rocky coastlines share wall space with a <e1> clock </e1> inside a ship's <e2> wheel </e2>.
Instrument-Agency(e2,e1)	Before the <e1> barber </e1> takes his <e2> scissors </e2> out, family, friends and rabbis take turns snipping.
Cause-Effect(e2,e1)	We examined mood <e1> alterations </e1> through physical <e2> activity </e2> and other interventions.
Product-Producer(e2,e1)	Virtually all hillside <e1> farmers </e1> grow <e2> maize </e2> during both seasons, and many of the farmers cultivate beans, rice, and other crops as well.
Cause-Effect(e1,e2)	In addition, scientists maye have a number of potentially useful targets to prevent and treat this lethal tumour because of the findings that NOX5 mediated <e1> overproduction </e1> of hydrogen peroxide is responsible for increased <e2> growth </e2> and decreased death of cancer cells.
Entity-Origin(e2,e1)	<e1> Canola </e1> <e2> seed </e2> are small, and placement at a shallow depth is required.
Entity-Origin(e1,e2)	The <e1> mustard </e1> is made from brown or black mustard <e2> seed </e2> and has a smooth, not-too-acidic flavor.
Instrument-Agency(e1,e2)	The <e1> gavel </e1> helps the <e2> judge </e2> establish his or her rule over the court room.
Entity-Destination(e1,e2)	We actually did put <e1> tea </e1> in the <e2> food </e2>.
Member-Collection(e2,e1)	The <e1> catalogue </e1> contained <e2> books </e2> published in 1998 warning of the upcoming millennium bug and other similarly germane works, but neither of Brock's bestsellers.
Product-Producer(e1,e2)	We even heard from descendants of Gustav Schoenike who was the <e1> violin </e1> <e2> maker </e2>.
Component-Whole(e2,e1)	The <e1> kitchen </e1> contained a large <e2> stove </e2>, a sink, a small table with chairs, and an old sofa that had seen many children and grandchildren tear at its skin.
Other	In a little time the numbers increased from forty-five to eighty, and soon after to a greater number; which, with the majority of the clergy, and the whole of the national representatives, put the <e1> malcontents </e1> in a very <e2> diminutive condition </e2>.
Other	Paul the <e1> novelist </e1> has a <e2> computer </e2> but uses his old Smith Corona manual.
Cause-Effect(e2,e1)	It was also felt necessary at this time to draw up a similar document, dealing not with the prevention of marine <e1> pollution </e1> by <e2> dumping </e2>, but instead with the prevention of marine pollution by discharges of dangerous substances from land-based sources, watercourses or pipelines.
Cause-Effect(e1,e2)	Short-term disability and long-term <e1> disability </e1> <e2> benefits </e2> are available at no cost to USTelecom employees.
Entity-Origin(e1,e2)	The <e1> chart </e1> above is from the commission's 2005 <e2> report </e2> and outlines the strategic areas which require action.
Entity-Destination(e1,e2)	<e1> Equipment </e1> for making repairs en route was carried in a <e2> jockey box </e2> attached to one end or side of the wagon.
Other	There are three set changes and two intervals which help the <e1> recovery </e1> from <e2> laughter </e2>, but the entertainment is maintained despite the well expected ending.
Cause-Effect(e1,e2)	This proves that the <e1> generator </e1> actually produced the renewable <e2> energy </e2> purchased and acts as the operative instrument of the transaction.
Entity-Origin(e1,e2)	He was a young <e1> refugee </e1> on the run from a <e2> nation </e2> at war.
Other	Because it's a strong, lint-free synthetic material with tiny absorbent fibers, <e1> microfiber </e1> allows a <e2> mop </e2> to hold sufficient water without dripping.
Other	The <e1> shroud </e1> is kept in the <e2> cathedral </e2> of St. John the Baptist in Turin, Italy.
Content-Container(e1,e2)	The <e1> worms </e1> are in a <e2> box </e2> with bedding made from such materials as straw, grass clippings, or shredded paper.
Cause-Effect(e1,e2)	The said <e1> whistle </e1> produced the 2600 Hz <e2> tone </e2> necessary to authorize calls.
Product-Producer(e1,e2)	These are new sorts of sponsors for us, a shoe company and a <e1> furniture </e1> <e2> maker </e2>.
Entity-Origin(e1,e2)	In addition to serving as a <e1> fertilizer </e1> <e2> ingredient </e2>, ammonia can also be used directly as a fertilizer by forming a solution with irrigation water, without additional chemical processing.
Other	While that operation was a success, the <e1> contents </e1> of the satchel were a tiny <e2> loss </e2> for the traffickers.
Instrument-Agency(e2,e1)	Anesthesia is not necessary since the <e1> dentist </e1> uses the <e2> drill </e2> and sandpaper discs and polishing wheels to reshape the teeth.
Product-Producer(e1,e2)	This teaches that the <e1> body </e1> is procreated by the <e2> parents </e2> and the soul and spirit are directly created by God and placed in the body.
Product-Producer(e2,e1)	The cup's a bit small but who cares, the <e1> machine </e1> makes <e2> coffee </e2> quickly enough that it's no problem to just make a second cup.
Cause-Effect(e2,e1)	There exists a widespread <e1> controversy </e1> over stem cell <e2> research </e2> that emanates from the techniques used in the creation and usage of stem cells.
Cause-Effect(e2,e1)	In the months leading up to trade negotiations, estimates of the economic <e1> gains </e1> from trade <e2> liberalization </e2> suddenly become newsworthy.
Instrument-Agency(e2,e1)	Further left a <e1> boy </e1> is fighting a peacock with a <e2> stick </e2>, and to the right a boy is killing an attacking goat with a spear.
Cause-Effect(e2,e1)	The resulting anti-social <e1> behaviour </e1> from alcohol <e2> consumption </e2> is an on-going matter that the town and the police continue to address, particularly in the summer months.
Product-Producer(e1,e2)	In addition to his reputation as a <e1> film </e1> <e2> maker </e2> Lehmuskallio is also known as an artist.
Product-Producer(e2,e1)	The <e1> hostess </e1> made the following <e2> rules </e2>: no husband and wife could sit next to one another (to the right or to the left) and men had to alternate with women everywhere.
Cause-Effect(e2,e1)	The <e1> revolution </e1> brought forth impassioned <e2> pleas </e2> condemning the common law for not respecting the interests of the people and calling for law reform.
Component-Whole(e1,e2)	The <e1> glomeruli </e1> assist the <e2> kidneys </e2> in filtering urine from the blood.
Entity-Origin(e2,e1)	Today 75% of the <e1> county </e1> is intensively farmed for <e2> corn </e2>, soybeans, oats, and alfalfa with emphasis on dairy production.
Entity-Origin(e1,e2)	Not sure what brand of model it came from but the <e1> wings </e1> are from a trashed <e2> plane </e2> my buddy had.
Other	And John was able to talk to some people in the U.S. government and verify that the substantive contents of the <e1> memo </e1> were a reasonably accurate <e2> transcription </e2> of what had transpired.
Other	He combines strawberries and <e1> powder </e1> <e2> sugar </e2> and mixes well.
Cause-Effect(e2,e1)	The health <e1> benefits </e1> of alcoholic <e2> beverages </e2> are the subject of this investigation.
Content-Container(e2,e1)	The <e1> fruit basket </e1> contained <e2> apples </e2>, oranges and bananas.
Instrument-Agency(e1,e2)	A <e1> pulsar </e1> powers the supernova <e2> remnant </e2> by confirming the existence of the point-like source and discovering a cloud of high-energy electrons around the central object.
Component-Whole(e2,e1)	This is the same basic <e1> mechanism </e1> at work in a <e2> vacuum cleaner </e2>, though the execution is a bit more complicated.
Product-Producer(e1,e2)	He learned how cartographic evidence refutes the authenticity of the Vinland Map and from where the <e1> map </e1>'s <e2> maker </e2> have drawn inspiration.
Other	And we do recommend excersise, as the <e1> kitchen </e1> holds <e2> culinary temptations </e2> in store for you that are bound to prolong your evening and lift your spirit.
Other	I struggle for my dream of painless perfection but a <e1> snowdrift </e1> keeps the <e2> door </e2> from opening.
Other	We conducted a usability test on the enterprise-wide navigation system for this <e1> heathcare </e1> <e2> company </e2>'s proposed intranet redesign.
Cause-Effect(e2,e1)	<e1> Inhibition </e1> through synaptic <e2> depression </e2> is unlike the previous forms of inhibition in that it turns on more slowly and thus acts as delayed negative feedback.
Component-Whole(e1,e2)	Special construction and a <e1> rubberized trim </e1> helps the <e2> handset </e2> stand up to everyday wear-and-tear, and even occasional dropping.
Product-Producer(e1,e2)	A <e1> coffin </e1> <e2> maker </e2> has increased productivity by 20% since securing a 180000 pounds finance package from business angels.
Cause-Effect(e2,e1)	The <e1> joy </e1> comes from Cather's <e2> writing </e2>: precise observation and wording, the lilting cadence of her phrasing, the beautiful and clear pictures she evokes of scenery and characters, and the unfamiliar, old fashioned words and expressions she uses.
Other	The <e1> robber </e1> was inside the <e2> office </e2> when the manager decided to take action and escape out the side door.
Cause-Effect(e2,e1)	<e1> Famine </e1> following <e2> drought </e2> has hit the West African savannahs, where there have been other bad droughts, notably the great one of 1972-74.
Content-Container(e2,e1)	The contents of the <e1> binder </e1> included <e2> handouts </e2> on lectures, lab. exercises, assignments, as well as production information of use to the participants.
Entity-Origin(e1,e2)	When you're an immigrant or <e1> refugee </e1> from any <e2> country </e2> then you have an experience with a botched translated name.
Other	But for the family that shares the cooking and clean up duties, the <e1> kitchen </e1> holds a special <e2> nuturing role </e2> beyond supplying nutrition for the physical body.
Product-Producer(e2,e1)	<e1> Stereograph </e1> produces the same <e2> output </e2>.
Other	The small knife <e1> assemblies </e1> are widely used for cutting various <e2> strips </e2> of flexible materials.
Other	<e1> People </e1> harvest the <e2> seeds </e2>, macerate them, and roll them into thick sticks of dry, hardened paste which can then be stored or exported from the region.
Entity-Origin(e1,e2)	The special <e1> ingredient </e1> in the lotion comes from a <e2> plant </e2>.
Content-Container(e2,e1)	The total <e1> contents </e1> of the purse included a <e2> cell phone </e2> and wallet valued at $120.
Component-Whole(e1,e2)	In 1996, a major publishing company simultaneously launched in 13 countries a dinosaur <e1> cartoon strip </e1> carried in a weekly <e2> comic book </e2>.
Other	Grubs tend to cause significant <e1> damage </e1> from <e2> autumn </e2> to spring by which time the larvae are becoming fully grown.
Entity-Origin(e2,e1)	It was originally assumed that the ingredients responsible for drug interactions were the flavonoids that give <e1> grapefruit </e1> <e2> juice </e2> its bitter taste.
Product-Producer(e2,e1)	The <e1> headmaster </e1> made the formal <e2> announcement </e2>.
Component-Whole(e2,e1)	The <e1> kitchen </e1> contained a <e2> well </e2> at the northern end and a well and two holding areas for live fish on the southern end.
Component-Whole(e2,e1)	The contents of the <e1> cyst </e1> included a foul smelling <e2> gas </e2> and white-green pus.
Other	<e1> Adults </e1> with <e2> sleep deprivation </e2> who listened to soft classical music at bedtime reported a 35 percent improvement in their quality of sleep.
Component-Whole(e2,e1)	The <e1> kitchen </e1> holds a <e2> cooker </e2>, fridge, microwave oven, in short; everything you need if you want to prepare a light meal.
Component-Whole(e2,e1)	The <e1> building </e1> contained a large <e2> open central space </e2> with tables and chairs as well as a nursery and two tearooms.
Instrument-Agency(e2,e1)	The <e1> knight </e1> raised his dragon <e2> battle axe </e2>, and dealt the creature a crushing blow.
Entity-Origin(e2,e1)	<e1> Grapefruit </e1> <e2> juice </e2> causes more of these drugs to enter the blood.
Entity-Origin(e1,e2)	By the early '90s, Indian entrepreneurs bought a majority of the properties and flourished with the new <e1> immigrants </e1> from the <e2> subcontinent </e2>.
Entity-Origin(e1,e2)	The <e1> colours </e1> were similarly derived from the <e2> stylesheet </e2>.
Instrument-Agency(e2,e1)	At that point the patient grabbed the arm of the <e1> dentist </e1> to forcibly pull the <e2> drill </e2> out of his mouth.
Other	It was this moist <e1> ground </e1> that during construction engulfed a <e2> crane </e2> which remains under the stadium today.
Other	Tom plans to continue to live the <e1> country </e1> <e2> life </e2> as he grows older.
Other	Near Adelaide the <e1> land </e1> is intensively farmed for <e2> dairying </e2>, fruit, and vegetables.
Content-Container(e2,e1)	Bevan opens a case on the other side of the room and pulls out a <e1> flask </e1> that contains <e2> ale </e2> of the best sort.
Other	Ride Metrorail and then pick up a car just <e1> steps </e1> from the <e2> train </e2> to run errands, shop or reach any other business or social event not easily accessible via transit.
Other	Providence had sent the old <e1> man </e1> into the world with a <e2> chisel </e2> in his hand.
Cause-Effect(e1,e2)	And, of course, everyone wants to prove the truth of their beliefs through experience, but the <e1> belief </e1> begets the <e2> experience </e2>.
Other	The mesopause separates the <e1> mesosphere </e1> from the <e2> thermosphere </e2>.
Instrument-Agency(e1,e2)	Unlike earlier machines, their <e1> typewriter </e1> permits the <e2> typist </e2> to see what is being typed and has other features that make it the first really practical typing machine.
Entity-Origin(e2,e1)	<e1> Avocado </e1> <e2> butter </e2> is a very rich, moisturizing treatment for the hair and skin, and it has some natural sunscreen properties.
Cause-Effect(e1,e2)	The <e1> man </e1> radiated <e2> jolliness </e2>.
Cause-Effect(e2,e1)	Earplugs relieve the <e1> discomfort </e1> from <e2> traveling </e2> with a cold allergy or sinus condition.
